"rowid";"hr";"date";"median_t";"mean";"min";"max"
"5209";19;2018-06-18;29.5265;29.5224098039216;26.101;33.281
"5210";19;2018-06-19;30.0185;29.731401754386;26.857;33.062
"5211";19;2018-06-20;31.155;31.4032634920635;28.465;36.113
"5212";19;2018-06-21;29.287;29.0822941176471;26.884;30.862
"5213";19;2018-06-22;29.784;29.7786333333333;28.114;31.471
"5214";19;2018-06-23;29.869;29.8600705882353;28.771;31.016
"5215";19;2018-06-24;29.258;29.2509960784314;26.99;30.833
"5216";19;2018-06-25;28.57;28.9376708333333;26.373;32.466
"5217";19;2018-06-26;28.562;28.6794458333333;25.187;31.958
"5218";19;2018-06-27;29.178;29.1752452380952;26.218;31.809
"5219";19;2018-06-28;34.115;33.9558;32.247;35.682
"5220";19;2018-06-29;34.9115;34.9055466666667;33.36;36.606
"5221";19;2018-06-30;34.3725;34.237625;31.881;36.083
"5222";19;2018-07-01;32.6275;32.6617666666667;31.868;33.685
"5223";19;2018-07-05;38.758;38.81096;37.675;40.103
"5224";19;2018-07-06;39.471;39.3747733333333;37.878;40.199
"5225";19;2018-07-07;37.874;38.0006866666667;36.769;39.521
"5226";19;2018-07-08;36.2115;36.2439;34.736;37.624
"5227";19;2018-07-09;37.1675;37.2336;36.057;38.579
"5228";19;2018-07-10;40.8165;40.0190592592593;35.827;45.691
"5229";19;2018-07-11;37.4685;37.0727818181818;31.623;42.372
"5230";19;2018-07-12;35.872;35.5542757575758;31.824;41.186
"5231";19;2018-07-13;35.31;36.1416545454545;32.734;42.059
"5232";19;2018-07-14;35.336;35.2890636363636;30.959;40.923
"5233";19;2018-07-15;34.396;30.656180952381;18.122;36.462
"5234";19;2018-07-16;34.2565;34.31222;33.039;35.733
"5235";19;2018-07-17;34.2585;34.1995733333333;32.949;35.521
"5236";19;2018-07-18;35.4385;35.5889866666667;34.793;36.772
"5237";19;2018-07-19;33.6955;33.6979266666667;32.627;34.812
"5238";19;2018-07-20;34.397;34.24848;32.323;36.182
"5239";19;2018-07-21;36.6705;36.74216;35.745;37.923
"5240";19;2018-07-22;35.7715;35.8268666666667;35.379;36.492
"5241";19;2018-07-23;35.59;35.669725;34.806;36.795
"5242";19;2018-07-24;34.298;34.3749166666667;33.713;35.337
"5243";19;2018-07-25;34.3775;34.3961083333333;33.438;35.469
"5244";19;2019-02-28;23.7813;23.7387351648352;22.4221;25.0443
"5245";19;2019-03-01;22.2138;22.1854267759563;21.8854;22.4301
"5246";19;2019-03-02;16.4033;16.4086659090909;15.3352;17.1349
"5247";19;2019-03-03;16.0094;16.0092029487179;13.9706;17.3753
"5248";19;2019-03-04;17.08285;17.1162529166667;16.5154;18.0241
"5249";19;2019-03-05;17.1745;17.2103876851852;15.6422;18.6597
"5250";19;2019-03-06;20.4221;20.3831710869565;18.372;22.0963
"5251";19;2019-03-07;18.57;18.6331039583333;16.7157;20.5609
"5252";19;2019-03-08;17.85455;17.9025307051282;15.9974;20.3633
"5253";19;2019-03-09;18.141;18.7085844230769;16.8626;25.451
"5254";19;2019-03-10;17.5569;18.1629787333333;15.6476;25.215
"5255";19;2019-03-11;18;17.948605625;16.2404;19.7705
"5256";19;2019-03-12;17.81855;17.8249820833333;15.7758;19.3593
"5257";19;2019-03-13;19.5222;19.6508164166667;17.3753;22.358
"5258";19;2019-03-14;22.93345;22.8271007936508;19.8026;24.9215
"5259";19;2019-03-15;19.1376;19.2436078571429;18.086;20.6
"5260";19;2019-03-16;24.00695;24.0274044117647;21.8346;25.7279
"5261";19;2019-03-17;27.9149;27.5993647435897;24.6705;29.1993
"5262";19;2019-03-18;18.5275;18.6459767948718;16.3846;21.4822
"5263";19;2019-03-19;17.78245;17.9118915384615;15.7384;20.7639
"5264";19;2019-03-20;19.02285;19.1371188461538;16.9347;22.2298
"5265";19;2019-03-21;21.4114;21.5090835897436;19.2818;24.4035
"5266";19;2019-03-22;24.6331;24.4762017948718;22.3874;25.9389
"5267";19;2019-03-23;23.71985;23.6228016666667;22.3046;25.7279
"5268";19;2019-03-24;28.8735;28.6803316666667;25.4849;30.6092
"5269";19;2019-03-25;24.98695;24.9616885714286;23.5997;26.9589
"5270";19;2019-03-26;28.0858;28.0632676666667;25.7386;29.8215
"5271";19;2019-03-27;21.629;21.6432588095238;21.2071;22.6411
"5272";19;2019-03-28;21.8053;21.80763375;20.8867;22.7826
"5273";19;2019-03-29;20.6998;20.4497542982456;15.1669;24.1792
"5274";19;2019-03-30;23.4155;23.3090162280702;19.0549;26.0831
"5275";19;2019-03-31;28.3315;28.1636477777778;23.1751;32.8015
"5276";19;2019-04-01;28.45965;28.248009375;21.0576;36.5933
"5277";19;2019-04-02;26.2727;26.131851;20.7211;30.8656
"5278";19;2019-04-03;25.6251;25.5004129166667;21.5249;31.8269
"5279";19;2019-04-04;28.90955;28.5478222222222;23.7519;31.2848
"5280";19;2019-04-05;30.42225;29.6169190277778;20.9267;32.142
"5281";19;2019-04-06;28.45025;28.0698403846154;22.0456;33.1033
"5282";19;2019-04-07;28.90825;28.4145405128205;20.4648;33.13
"5283";19;2019-04-08;28.4543;28.4840633333333;28.3555;29.0765
"5284";19;2019-04-09;19.8907;19.886395;19.7091;20.0642
"5285";19;2019-04-10;18.8599;18.8609616666667;18.8466;18.8893
"5286";19;2019-04-11;23.1484;23.142055;23.0923;23.1911
"5287";19;2019-04-12;22.9134;22.912945;22.8066;23.0202
"5288";19;2019-04-13;21.6611;21.6610683333333;21.6183;21.6904
"5289";19;2019-04-14;21.4768;21.4823266666667;21.4368;21.5489
"5290";19;2019-04-15;22.382;22.3898183333333;22.3553;22.4248
"5291";19;2019-04-29;25.92155;25.9340555555556;24.3607;27.2527
"5292";19;2019-04-30;26.4689;26.4721086666667;24.3901;28.8441
"5293";19;2019-05-01;25.4008;25.4227425;22.9562;28.5905
"5294";19;2019-05-02;26.0056;26.177953;24.1204;29.0551
"5295";19;2019-05-03;27.72795;27.6905446296296;25.4742;30.4
"5296";19;2019-05-04;28;28.3672978571429;25.306;34.4117
"5297";19;2019-05-05;29.6893;29.8768855952381;26;35.9258
"5298";19;2019-05-06;28.9041;29.2614628125;26.8575;35.0766
"5299";19;2019-05-07;28.2914;28.7279610714286;25.8;35.0205
"5300";19;2019-05-08;28.1;28.7631309722222;26.1765;34.9351
"5301";19;2019-05-09;30.45435;30.8687383333333;27.039;36.8
"5302";19;2019-05-10;29.8;29.9986888734353;25.3621;35.6694
"5303";19;2019-05-11;30.4396;30.6568634722222;27.4609;35.5439
"5304";19;2019-05-12;29.3729;29.6341976893453;26.5584;35.4317
"5305";19;2019-05-13;28.0015;28.4516376923077;25.6879;35.2341
"5306";19;2019-05-14;27.1;27.2839619444444;25;30.7881
"5307";19;2019-05-15;27.982;27.977775;26.054;30.202
"5308";19;2019-05-16;29.768;29.4769333333333;27.247;31.688
"5309";19;2019-05-17;32.149;32.2251666666667;31.313;33.45
"5310";19;2019-05-18;33.5005;33.4611416666667;32.441;34.621
"5311";19;2019-05-19;33.288;32.518175;26.577;34.204
"5312";19;2019-05-20;32.198;32.1095083333333;30.945;33.225
"5313";19;2019-05-21;30.063;30.1910083333333;29.682;31.168
"5314";19;2019-05-22;30.165;30.1574833333333;28.928;31.475
"5315";19;2019-05-23;28.934;28.9524333333333;26.854;30.81
"5316";19;2019-05-24;29.2705;29.434725;27.612;31.458
"5317";19;2019-05-28;34.626;34.5797666666667;33.017;35.855
"5318";19;2019-05-29;34.1615;34.0995416666667;32.318;35.837
"5319";19;2019-05-30;33.176;33.1349;31.608;34.679
"5320";19;2019-05-31;32.9325;33.0759;31.628;34.641
"5321";19;2019-06-01;32.3805;32.58955;30.72;34.646
"5322";19;2019-06-02;29.75;29.945;28;32.7
"5323";19;2019-06-03;33;33.2516666666667;32.4;34.6
"5324";19;2019-06-04;35.55;35.535;34;36.9
"5325";19;2019-06-05;35.2;35.335;34;36.7
"5326";19;2019-06-06;34;34.0366666666667;32.9;35.1
"5327";19;2019-06-07;28.3007;28.1094697222222;24.6785;34.4
"5328";19;2019-06-08;27.8161;27.6027040277778;24.5396;30.4704
"5329";19;2019-06-09;28.2727;28.2412575;25.8721;30.3555
"5330";19;2019-06-10;29.41425;29.2814791666667;27.0284;31.429
"5331";19;2019-06-11;31.5438;30.9764863888889;27.4476;33.2661
"5332";19;2019-06-12;30.2287;30.110936875;26.3795;34.2915
"5333";19;2019-06-13;30.59455;30.4664822222222;27.5384;33.0739
"5334";19;2019-06-14;31.2421;31.1925420833333;29.6906;32.3636
"5335";19;2019-06-15;31.7788;31.4474566666667;29.5358;32.7027
"5336";19;2019-06-16;31.1566;31.0167266666667;29.1112;32.2354
"5337";19;2019-06-17;30.9123;30.564145;28.4623;32.0405
"5338";19;2019-07-06;37.731;37.85555;36.686;39.163
"5339";19;2019-07-07;37.841;37.9181166666667;36.859;39.016
"5340";19;2019-07-08;40.709;40.78245;39.403;42.5
"5341";19;2020-03-07;20.61;20.4734333333333;17.29;22.98
"5342";19;2020-03-08;20.765;20.7774883333333;17.96;22.8
"5343";19;2020-03-09;19.7;19.6090041666667;17.3886;21.04
"5344";19;2020-03-10;17.925;17.7101863636364;13.2737;20.52
"5345";19;2020-03-11;19.6655;19.5575725;15.1482;22.2993
"5346";19;2020-03-12;19.33;19.302747;16.43;21.7625
"5347";19;2020-03-13;22.25195;22.1570351190476;18.42;25.0684
"5348";19;2020-03-14;23.29765;23.2412266666667;21.3673;25.37
"5349";19;2020-03-15;22.346;22.3356282222222;18.7291;26.4809
"5350";19;2020-03-16;23.66455;23.6541895238095;22.0029;24.9696
"5351";19;2020-03-17;24.3073;24.2020656944444;22.06;25.8748
"5352";19;2020-03-18;24.08;24.2338333333333;21.49;27.15
"5353";19;2020-03-24;18.16;18.1114333333333;16.78;19.18
"5354";19;2020-03-25;19.915;19.9677833333333;18.94;21.24
"5355";19;2020-03-26;21.38;21.4002666666667;20.29;22.47
"5356";19;2020-03-27;24.94;24.908;23.31;26.39
"5357";19;2020-03-28;27.455;27.380462962963;25.53;28.89
"5358";19;2020-03-29;26.67;26.6675555555556;24.93;28.5
"5359";19;2020-03-30;21.525;21.4828888888889;20.33;22.59
"5360";19;2020-03-31;20.995;20.9849;19.68;22.28
"5361";19;2020-04-01;23.5;23.5360666666667;22.55;24.96
"5362";19;2020-04-02;25.57;25.5490555555556;24.76;26.39
"5363";19;2020-04-03;26.505;26.4655555555556;25.02;27.91
"5364";19;2020-04-04;27.69;27.6396666666667;26.3;28.82
"5365";19;2020-04-05;26.08;26.1846111111111;25.16;27.62
"5366";19;2020-04-06;23.65;23.6977222222222;22.7;24.74
"5367";19;2020-04-07;23.565;23.8583333333333;22.23;25.73
"5368";19;2020-04-08;26.61;26.6336111111111;24.91;28.89
"5369";19;2020-04-09;28.945;28.9526666666667;26.63;31.08
"5370";19;2020-04-10;30.02;30.1775;28.99;32.13
"5371";19;2020-04-11;29.74;29.9516111111111;27.15;32.75
"5372";19;2020-04-12;30.26;30.4086666666667;29.15;32.5
"5373";19;2020-04-13;27.01;27.0353333333333;26.51;27.6
"5374";19;2020-04-14;26.84;26.8477222222222;26.23;27.54
"5375";19;2020-04-30;32.39;32.68775;31.55;35.12
"5376";19;2020-05-01;32.2;32.1911666666667;29.89;33.84
"5377";19;2020-05-02;30.89;31.024;30.18;32.05
"5378";19;2020-05-03;30.63;30.5676666666667;29.25;31.21
"5379";19;2020-05-04;29.67;29.7015;29.05;30.63
"5380";19;2020-05-05;25.815;25.9823333333333;24.45;27.76
"5381";19;2020-05-06;25.6;25.8991666666667;24.41;27.87
"5382";19;2020-05-07;30.835;30.7003333333333;29.64;31.52
"5383";19;2020-05-08;27.49;27.7085;26.88;28.98
"5384";19;2020-05-09;27.86;27.9601666666667;26.81;29.29
"5385";19;2020-05-10;31.26;31.3186666666667;30.05;32.7
"5386";19;2020-05-11;31.225;31.2535;30.38;32.33
"5387";19;2020-05-12;27.155;27.2130476190476;25.77;29.38
"5388";19;2020-05-13;25.98;25.9766388888889;24.5;27.59
"5389";19;2020-05-14;29.07;29.168407079646;27.48;31.61
"5390";19;2020-05-15;31.27;31.2880555555556;29.42;32.98
"5391";19;2020-05-16;32.65;32.5813888888889;30.48;33.91
"5392";19;2020-05-17;31.865;31.6203611111111;28.19;33.74
"5393";19;2020-05-18;30.935;30.8063055555556;27.57;32.59
"5394";19;2020-05-19;30.52;30.3988;27.4;32.57
"5395";19;2020-05-20;30.43;30.2292;27.33;32.92
"5396";19;2020-05-21;30.535;30.4230416666667;26.6;33.29
"5397";19;2020-05-22;31.86;31.8850833333333;28.12;35
"5398";19;2020-05-23;32.135;32.1461666666667;29.74;34.09
"5399";19;2020-05-24;32.895;32.8820416666667;31.68;34.32
"5400";19;2020-05-26;30.945;31.075;30.22;32.22
"5401";19;2020-05-27;31.875;31.9685;31.1;33
"5402";19;2020-05-28;31.89;31.7996666666667;30.1;32.93
"5403";19;2020-05-29;33.755;33.7256666666667;32.38;35.12
"5404";19;2020-05-30;35.05;35.1813333333333;34.36;36.14
"5405";19;2020-05-31;33.965;33.9276111111111;32.61;34.81
"5406";19;2020-06-01;34.29;34.2266666666667;32.28;35.34
"5407";19;2020-06-02;32.72;32.8654166666667;31.77;34.42
"5408";19;2020-06-03;32.065;32.3925;31.2;34.16
"5409";19;2020-06-04;34.115;34.1604166666667;32.96;35.49
"5410";19;2020-06-05;34.86;34.925;33.4;36.55
"5411";19;2020-06-10;37.82;38.0091666666667;36.85;39.52
"5412";19;2020-06-11;33.84;33.638625;30.56;35.57
"5413";19;2020-06-12;31.965;31.805;28.22;35.24
"5414";19;2020-06-13;34.625;34.6243888888889;32.91;37.01
"5415";19;2020-06-14;34.24;34.2126111111111;32.04;37.01
"5416";19;2020-06-15;33.895;33.944125;31.62;36.58
"5417";19;2020-06-16;34.385;34.6035;31.73;37.78
"5418";19;2020-06-17;34.735;35.1355416666667;32.96;38.04
"5419";19;2020-06-18;34.635;35.0797083333333;33.28;37.84
"5420";19;2020-06-19;35.975;36.2161666666667;34.72;38.05
"5421";19;2020-06-20;34.695;35.0032916666667;33.26;37.58
"5422";19;2020-06-21;32.79;33.1994333333333;30.55;36.56
"5423";19;2020-06-22;31.82;32.8706111111111;30.25;37.26
"5424";19;2020-06-23;33.935;34.8834444444444;32.6;38.15
"5425";19;2020-06-24;37.6;37.4392916666667;35.86;38.45
"5426";19;2020-06-25;36.41;36.439375;34.97;37.65
"5427";19;2020-06-26;36.755;36.7427916666667;35.52;37.69
"5428";19;2020-06-27;36.21;36.1860833333333;34.59;37.54
"5429";19;2020-06-28;35.11;35.1045277777778;33.84;36.44
"5430";19;2020-06-29;33.765;32.9441111111111;27.21;35.64
"5431";19;2020-06-30;34.955;33.8909333333333;27.81;36.99
"5432";19;2020-07-01;35.795;34.4105666666667;27.19;37.22
"5433";19;2020-07-02;37.18;35.5250333333333;24.97;41.1
"5434";19;2020-07-03;35.1;31.8204333333333;24.98;37.26
"5435";19;2020-07-04;34.965;31.9787666666667;26.11;37.36
"5436";19;2020-07-05;33.3;32.1962083333333;26.93;36.22
"5437";19;2020-07-06;32.555;32.8505;29.85;37
"5438";19;2020-07-07;34.14;34.1455;33.03;35.73
"5439";19;2020-07-08;36.57;36.6482777777778;35.72;38.12
"5440";19;2020-07-09;35.9;33.3215;26.72;38.49
"5441";19;2020-07-10;34.27;32.6052777777778;27.12;37.78
"5442";19;2020-07-11;34.445;32.373;26.67;37.33
"5443";19;2020-07-12;37.115;37.1471666666667;36.17;38.66
"5444";19;2020-07-13;37.97;37.8795833333333;31.6;39.05
"5445";19;2020-07-14;36.83;37.0438333333333;36.24;38.29
"5446";19;2020-07-15;37.88;37.9345;37.2;38.67
"5447";19;2020-07-16;40.26;40.0716666666667;39.18;40.69
"5448";19;2020-07-17;39.82;39.7846666666667;38.77;40.96
"5449";19;2020-07-18;38.055;38.2335;37.3;39.75
"5450";20;2017-06-06;15.278;15.2062166666667;14.784;15.37
"5451";20;2017-06-07;13.527;13.6130666666667;12.839;14.631
"5452";20;2017-06-08;18.59;18.6135333333333;17.382;20.015
"5453";20;2017-06-09;22.48;22.5127;21.47;23.678
"5454";20;2018-03-15;14.825;14.4453833333333;12.426;15.721
"5455";20;2018-03-16;16.4585;17.0380166666667;14.116;27.736
"5456";20;2018-03-17;17.4825;17.3983569444444;15.184;19.414
"5457";20;2018-03-18;17.5;17.5074441176471;15.989;19.247
"5458";20;2018-03-19;16.183;16.9671438596491;12.629;33.812
"5459";20;2018-03-20;15.56;16.5924394736842;13.599;35.101
"5460";20;2018-03-21;16.405;17.2469516666667;13.579;38.116
"5461";20;2018-03-22;17.618;17.4913728070175;15.519;19.514
"5462";20;2018-03-23;19.488;19.5004614035088;17.944;20.707
"5463";20;2018-03-24;22.2675;22.3357236842105;20.094;24.384
"5464";20;2018-03-25;20.3645;20.4601096491228;18.891;22.654
"5465";20;2018-03-26;18.299;18.4004208333333;15.607;22.01
"5466";20;2018-03-27;18.807;18.9842311111111;16.578;22.199
"5467";20;2018-03-28;19.085;19.2137344444444;17.059;22.972
"5468";20;2018-06-07;31.7205;31.6828916666667;30.07;33.23
"5469";20;2018-06-08;32.178;31.5889222222222;29.058;32.934
"5470";20;2018-06-09;31.293;31.2231555555556;30.546;31.916
"5471";20;2018-06-10;30.6525;30.5204444444444;29.299;31.501
"5472";20;2018-06-11;28.1165;28.1287083333333;26.955;29.304
"5473";20;2018-06-12;27.501;27.5813805555556;26.339;28.952
"5474";20;2018-06-13;27.3845;27.3615476190476;24.529;29.4
"5475";20;2018-06-14;27.89;27.843530952381;26.399;29.471
"5476";20;2018-06-15;28.4355;28.3992357142857;26.522;30.224
"5477";20;2018-06-16;27.924;28.0387857142857;26.835;29.355
"5478";20;2018-06-17;27.146;26.8927345537757;24.056;28.717
"5479";20;2018-06-18;28.3125;28.5575921568627;25.597;32.614
"5480";20;2018-06-19;28.771;28.5442877192982;26.141;30.423
"5481";20;2018-06-20;30.0055;30.1766857142857;27.423;35.184
"5482";20;2018-06-21;28.201;28.0156803921569;25.676;29.9
"5483";20;2018-06-22;28.788;28.7706771929825;27.197;30.303
"5484";20;2018-06-23;28.912;28.8391901960784;26.901;30.589
"5485";20;2018-06-24;28.28;28.1026117647059;25.858;29.609
"5486";20;2018-06-25;27.8205;28.1813895833333;26.273;31.666
"5487";20;2018-06-26;27.596;27.9099604166667;25.212;31.274
"5488";20;2018-06-27;29.0355;29.0541;26.065;31.189
"5489";20;2018-06-28;32.581;32.8510583333333;31.889;34.409
"5490";20;2018-06-29;33.535;33.46206;31.214;35.049
"5491";20;2018-06-30;32.1865;32.0941166666667;30.365;34.041
"5492";20;2018-07-01;31.3115;31.3468166666667;30.743;31.869
"5493";20;2018-07-05;37.371;37.3895733333333;36.518;38.412
"5494";20;2018-07-06;37.869;37.8826933333333;37.032;39.178
"5495";20;2018-07-07;36.355;36.2560533333333;34.997;37.306
"5496";20;2018-07-08;33.92;33.7497266666667;31.968;35.065
"5497";20;2018-07-09;35.515;35.4646266666667;34.219;36.378
"5498";20;2018-07-10;38.8835;39.7374822695035;34.322;96.402
"5499";20;2018-07-11;35.011;35.0997151515151;29.92;40.913
"5500";20;2018-07-12;33.963;33.5463212121212;29.873;37.934
"5501";20;2018-07-13;33.4955;33.9425515151515;30.417;38.574
"5502";20;2018-07-14;33.0935;33.2602606060606;29.267;37.811
"5503";20;2018-07-15;32.669;29.2963904761905;17.331;34.203
"5504";20;2018-07-16;32.9325;32.9524066666667;32.363;33.753
"5505";20;2018-07-17;33.0995;33.08074;32.29;33.994
"5506";20;2018-07-18;34.1385;34.1470266666667;33.447;34.902
"5507";20;2018-07-19;32.2385;32.14896;31.094;33.112
"5508";20;2018-07-20;31.3465;31.4785333333333;30.303;33.051
"5509";20;2018-07-21;34.9315;34.9630666666667;33.781;36.238
"5510";20;2018-07-22;35.032;35.043875;34.606;35.384
"5511";20;2018-07-23;34.539;34.5652916666667;34.031;35.184
"5512";20;2018-07-24;33.4285;33.4202583333333;32.498;33.95
"5513";20;2018-07-25;33.1225;33.0632916666667;32.072;33.875
"5514";20;2019-02-28;21.9508;21.9825455555556;21.2926;22.8654
"5515";20;2019-03-01;21.3914;21.4413392265193;20.7104;22.2432
"5516";20;2019-03-02;15.4954;15.4840327272727;14.446;16.5154
"5517";20;2019-03-03;14.852;14.8111790012804;12.9586;16.2324
"5518";20;2019-03-04;16.5307;16.5653291666667;15.6422;17.466
"5519";20;2019-03-05;15.752;15.7869271547729;13.9146;17.291
"5520";20;2019-03-06;18.9187;18.9682338405797;17.2791;20.5
"5521";20;2019-03-07;17.80225;17.8175724305556;16.039;19.4
"5522";20;2019-03-08;16.51805;16.5511278205128;14.4753;18.5288
"5523";20;2019-03-09;17.523;18.1518560897436;16.438;25.9202
"5524";20;2019-03-10;16.3768;17.036962;14.649;25.189
"5525";20;2019-03-11;16.36225;16.3563716666667;13.9546;18
"5526";20;2019-03-12;16.19765;16.2402721666667;14.4032;18.3
"5527";20;2019-03-13;17.8399;17.9996211666667;15.0067;20.9
"5528";20;2019-03-14;21.71705;21.6962961111111;18.876;23.5837
"5529";20;2019-03-15;18.9;18.984510952381;17.565;20.4942
"5530";20;2019-03-16;22.92545;22.9833398821218;21.33;24.8521
"5531";20;2019-03-17;26.3875;26.2825256410256;23.7973;28.1365
"5532";20;2019-03-18;17.5675;17.701043974359;15.7651;20.4942
"5533";20;2019-03-19;16.57285;16.7435816666667;14.964;19.8479
"5534";20;2019-03-20;17.7357;17.8882447435897;16.0775;21.0469
"5535";20;2019-03-21;20.5529;20.6709873076923;19.2258;23.1484
"5536";20;2019-03-22;23.94815;23.7700562820513;21.8453;25.1912
"5537";20;2019-03-23;22.8547;22.8969819230769;20.4354;24.9669
"5538";20;2019-03-24;25.47825;25.6477629487179;22.836;29.0845
"5539";20;2019-03-25;24.26195;24.2034526190476;22.569;25.6745
"5540";20;2019-03-26;26.45555;26.3493268888889;24.0937;28.3849
"5541";20;2019-03-27;21.5035;21.5318823809524;21.1137;22.3153
"5542";20;2019-03-28;21.2045;21.2484632291667;20.4488;22.6411
"5543";20;2019-03-29;18.3766;18.3635402631579;15.2951;21.6183
"5544";20;2019-03-30;22.2152;22.2234436842105;19.3806;24.0163
"5545";20;2019-03-31;27.1258;26.9426266666667;22.5823;29.8348
"5546";20;2019-04-01;26.3154;26.2374914583333;22.9615;30.1873
"5547";20;2019-04-02;25.2366;24.9801595555556;19.8586;27.6025
"5548";20;2019-04-03;26.34875;25.7624945833333;20.0429;27.9977
"5549";20;2019-04-04;28.0804;27.7674304166667;23.7279;29.688
"5550";20;2019-04-05;28.4997;28.0550331944444;22.0296;30.8522
"5551";20;2019-04-06;25.8654;25.8166373076923;22.6945;29.0257
"5552";20;2019-04-07;27.0951;26.6686644871795;19.8293;29.0417
"5553";20;2019-04-08;28.3822;28.3904166666667;28.3128;28.4676
"5554";20;2019-04-09;20.163;20.1565383333333;20.0642;20.2325
"5555";20;2019-04-10;18.8466;18.8373233333333;18.7905;18.876
"5556";20;2019-04-11;23.5997;23.4777916666667;23.1778;23.6852
"5557";20;2019-04-12;22.7505;22.7497783333333;22.6811;22.836
"5558";20;2019-04-13;21.6183;21.6263016666667;21.5916;21.6611
"5559";20;2019-04-14;21.5623;21.55453;21.5195;21.5916
"5560";20;2019-04-15;22.4541;22.4521283333333;22.3954;22.4835
"5561";20;2019-04-29;24.39545;24.3774855555556;23.2339;25.3888
"5562";20;2019-04-30;24.2419;24.2694543333333;22.2886;26.3287
"5563";20;2019-05-01;23.0496;23.1827033333333;20.39;25.7092
"5564";20;2019-05-02;24.3594;24.3352456666667;21.9735;26.3982
"5565";20;2019-05-03;25.4;25.458222037037;22.2485;27.8
"5566";20;2019-05-04;26.6;26.9874757142857;24.7159;34.2141
"5567";20;2019-05-05;27.1405;27.6557355952381;24.8;35.5012
"5568";20;2019-05-06;27.3;27.7793589583333;25;34.8656
"5569";20;2019-05-07;26.1472;26.9206366666667;23.9;33.9738
"5570";20;2019-05-08;26;26.6469798611111;23;34.2408
"5571";20;2019-05-09;28.2073;28.694266025641;23.6745;35.5706
"5572";20;2019-05-10;27.80135;28.3195255555556;24.8547;35.4451
"5573";20;2019-05-11;28.15625;28.5515884722222;25.8134;34.6227
"5574";20;2019-05-12;27.7;28.122745;25.549;34.9778
"5575";20;2019-05-13;26.7;27.1690534615385;24;34.7962
"5576";20;2019-05-14;25.576;25.6922554317549;24;27.6505
"5577";20;2019-05-15;25.9955;26.0829833333333;24.695;27.5
"5578";20;2019-05-16;27.1025;27.0816416666667;25.586;28.856
"5579";20;2019-05-17;30.6495;30.6105083333333;29.227;31.899
"5580";20;2019-05-18;32.55;32.581925;31.841;33.39
"5581";20;2019-05-19;27.891;28.0202916666667;26.49;29.866
"5582";20;2019-05-20;29.801;29.942075;28.884;31.238
"5583";20;2019-05-21;29.1495;29.1092833333333;28.117;29.724
"5584";20;2019-05-22;28.5795;28.5311;27.095;29.789
"5585";20;2019-05-23;26.391;26.44;25.12;28.014
"5586";20;2019-05-24;26.738;26.832775;25.427;28.351
"5587";20;2019-05-28;32.207;32.1166916666667;30.997;33.177
"5588";20;2019-05-29;31.44;31.34895;29.957;32.461
"5589";20;2019-05-30;30.8115;30.7809666666667;30.049;31.561
"5590";20;2019-05-31;30.5095;30.5886833333333;29.677;31.648
"5591";20;2019-06-01;29.75;29.7674;28.659;30.559
"5592";20;2019-06-02;26.7;26.8183333333333;25.8;28.5
"5593";20;2019-06-03;30.2;30.4833333333333;28.8;32.1
"5594";20;2019-06-04;33.45;33.225;31;34.5
"5595";20;2019-06-05;32.75;32.95;31.9;34.5
"5596";20;2019-06-06;31.65;31.5783333333333;30.2;33
"5597";20;2019-06-07;27.33145;27.14919125;24.4462;30.2
"5598";20;2019-06-08;26.64915;26.5187025;24.2432;29.0097
"5599";20;2019-06-09;26.9429;26.9652227777778;25.2793;29.2794
"5600";20;2019-06-10;28.1512;28.1516861111111;26.3234;30.2247
"5601";20;2019-06-11;30.1259;29.7121725;26.7319;31.7975
"5602";20;2019-06-12;29.02305;28.8815695833333;25.7733;31.3435
"5603";20;2019-06-13;29.64125;29.4720816666667;26.8201;31.5224
"5604";20;2019-06-14;30.3235;30.329295;28.7186;31.7708
"5605";20;2019-06-15;30.37955;30.2402095833333;28.222;31.7521
"5606";20;2019-06-16;29.9109;29.7492858333333;27.8535;31.0365
"5607";20;2019-06-17;30.1753;30.0419870833333;28.4196;31.3729
"5608";20;2019-07-06;36.207;36.2354666666667;35.834;36.731
"5609";20;2019-07-07;35.7045;35.7389833333333;34.667;36.82
"5610";20;2019-07-08;38.156;38.1767333333333;37.06;39.373
"5611";20;2020-03-07;18.49;18.5803;15.89;21.02
"5612";20;2020-03-08;19.68;19.5000129166667;16.75;20.88
"5613";20;2020-03-09;18.095;17.9645476666667;15.1749;19.49
"5614";20;2020-03-10;14.955;14.3896884242424;8.99;17.8
"5615";20;2020-03-11;17.49505;17.3377404166667;13.4259;20.1657
"5616";20;2020-03-12;17.87095;17.7010225555556;14.5715;20.35
"5617";20;2020-03-13;20.37535;20.0151302380952;15.41;23.0336
"5618";20;2020-03-14;23.22;23.0490966666667;21.127;24.76
"5619";20;2020-03-15;20.98;21.0271905555556;17.0094;24.8547
"5620";20;2020-03-16;22.6945;22.6680727380952;21.127;24.051
"5621";20;2020-03-17;23.1538;23.1240336111111;21.0976;25.1672
"5622";20;2020-03-18;23.2;23.1545;20.49;25.84
"5623";20;2020-03-24;17.475;17.3926333333333;16.24;18.22
"5624";20;2020-03-25;18.865;18.8401333333333;17.36;20.18
"5625";20;2020-03-26;20.375;20.3514166666667;19.46;21.08
"5626";20;2020-03-27;23.5;23.4627333333333;21.54;24.79
